Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,"""Sub-Category""",Product_Name,Sales,Quantity,Discount,Profit,Total_cost,Profit_Margin
CA-2016-158568,29/08/2016,02/09/2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,2479.96,3,0.2,-10.7973,7439.88,-0.00435382
CA-2016-158568,29/08/2016,02/09/2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,2453.43,3,0.8,-3.0396,7360.29,-0.001238919
CA-2016-129903,01/12/2016,04/12/2016,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),2430.08,4,0,11.7208,9720.32,0.004823216
US-2015-156867,13/11/2015,17/11/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,2405.2,6,0.2,-26.8758,14431.2,-0.01117404
US-2015-156867,13/11/2015,17/11/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",2404.704,3,0.2,-3.8385,7214.112,-0.001596246
US-2015-156867,13/11/2015,17/11/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",2399.96,3,0.7,-25.8174,7199.88,-0.010757429
CA-2017-119004,23/11/2017,28/11/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,2399.96,8,0.2,17.6016,19199.68,0.007334122
CA-2017-119004,23/11/2017,28/11/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,2399.6,1,0.2,2.0994,2399.6,0.000874896
CA-2017-119004,23/11/2017,28/11/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,2396.4,1,0.2,1.0738,2396.4,0.000448089
CA-2015-129476,15/10/2015,20/10/2015,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,2396.2656,5,0.2,67.992,11981.328,0.02837415
CA-2017-146780,25/12/2017,30/12/2017,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,2395.2,2,0,10.9096,4790.4,0.004554776
CA-2016-128867,03/11/2016,10/11/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",2357.488,2,0,22.788,4714.976,0.009666221
CA-2016-128867,03/11/2016,10/11/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2348.82,6,0,13.3476,14092.92,0.005682683
CA-2014-115259,25/08/2014,27/08/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",2321.9,14,0.2,14.5348,32506.6,0.006259873
CA-2014-115259,25/08/2014,27/08/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",2314.116,2,0.2,1.652,4628.232,0.00071388
CA-2014-115259,25/08/2014,27/08/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,2309.65,3,0.2,7.4925,6928.95,0.003243998
CA-2014-115259,25/08/2014,27/08/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",2279.96,6,0.2,44.0316,13679.76,0.019312444
CA-2015-110457,02/03/2015,06/03/2015,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,2275.5,3,0,165.3813,6826.5,0.072679103
US-2015-136476,05/04/2015,10/04/2015,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,2254.41,1,0.7,-115.7156,2254.41,-0.051328552
CA-2016-103730,12/06/2016,15/06/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,2249.91,3,0,18.3456,6749.73,0.008153926
CA-2016-103730,12/06/2016,15/06/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,2249.91,4,0,13.878,8999.64,0.006168247
CA-2016-103730,12/06/2016,15/06/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",2244.48,6,0,63.4368,13466.88,0.028263473
CA-2016-103730,12/06/2016,15/06/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,2239.936,9,0,51.759,20159.424,0.023107357
CA-2016-103730,12/06/2016,15/06/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,2177.584,7,0,19.7316,15243.088,0.009061235
US-2014-152030,26/12/2014,28/12/2014,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2154.9,3,0.3,-8.5794,6464.7,-0.003981345
US-2014-134614,20/09/2014,25/09/2014,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,2152.776,6,0.5,-407.682,12916.656,-0.189375021
US-2017-107272,05/11/2017,12/11/2017,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2104.55,2,0.7,-1.8308,4209.1,-0.000869925
US-2017-107272,05/11/2017,12/11/2017,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",2079.4,7,0.2,30.499,14555.8,0.014667212
US-2016-125969,06/11/2016,10/11/2016,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",2065.32,2,0.2,-9.1602,4130.64,-0.004435245
US-2016-125969,06/11/2016,10/11/2016,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,2060.744,3,0,26.2416,6182.232,0.012734042
US-2017-164147,02/02/2017,05/02/2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,2054.272,5,0.4,-11.994,10271.36,-0.005838565
US-2017-164147,02/02/2017,05/02/2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,2036.86,2,0.2,29.364,4073.72,0.014416307
US-2017-164147,02/02/2017,05/02/2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,2033.584,9,0.2,6.9732,18302.256,0.00342902
CA-2016-145583,13/10/2016,19/10/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,2025.36,3,0,9.6192,6076.08,0.004749378
CA-2016-145583,13/10/2016,19/10/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,2022.272,1,0,16.6568,2022.272,0.008236676
CA-2016-145583,13/10/2016,19/10/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",2003.92,4,0,3.456,8015.68,0.00172462
CA-2016-145583,13/10/2016,19/10/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,2003.92,2,0,1.9698,4007.84,0.000982973
CA-2016-145583,13/10/2016,19/10/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,2003.52,3,0.2,26.6616,6010.56,0.013307379
CA-2016-145583,13/10/2016,19/10/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,2003.168,6,0,18.4464,12019.008,0.009208614
CA-2016-145583,13/10/2016,19/10/2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,2001.86,14,0,20.6976,28026.04,0.010339185
CA-2016-110366,05/09/2016,07/09/2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",1999.96,2,0.2,10.35,3999.92,0.005175104
CA-2017-106180,18/09/2017,23/09/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,1999.96,3,0,2.3814,5999.88,0.001190724
CA-2017-106180,18/09/2017,23/09/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,1983.968,3,0,5.1042,5951.904,0.002572723
CA-2017-106180,18/09/2017,23/09/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,1979.928,3,0,68.976,5939.784,0.03483763
CA-2017-155376,22/12/2017,27/12/2017,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,1979.89,3,0,218.2518,5939.67,0.110234306
CA-2015-110744,07/09/2015,12/09/2015,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,1979.7,7,0,20.1579,13857.9,0.0101823
CA-2014-110072,22/10/2014,28/10/2014,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",1951.84,4,0.2,12.9096,7807.36,0.006614067
CA-2016-114489,05/12/2016,09/12/2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,1931.958,11,0,103.8015,21251.538,0.053728652
CA-2016-114489,05/12/2016,09/12/2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,1931.04,3,0,5.9988,5793.12,0.003106513
CA-2016-114489,05/12/2016,09/12/2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1928.78,8,0,585.552,15430.24,0.303586723
CA-2016-114489,05/12/2016,09/12/2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,1927.59,5,0,80.6285,9637.95,0.041828657
CA-2016-158834,13/03/2016,16/03/2016,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,1925.88,5,0.2,17.766,9629.4,0.009224874
CA-2016-158834,13/03/2016,16/03/2016,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,1924.16,2,0.2,15.2388,3848.32,0.007919716
CA-2015-124919,31/05/2015,02/06/2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,1919.976,7,0,26.271,13439.832,0.013682984
CA-2015-124919,31/05/2015,02/06/2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,1919.976,4,0,48.5392,7679.904,0.025281149
CA-2015-124919,31/05/2015,02/06/2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",1913.4,6,0,21.0288,11480.4,0.010990279
CA-2015-118948,28/05/2015,03/06/2015,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,1889.99,3,0,1.7901,5669.97,0.000947148
CA-2014-104269,01/03/2014,06/03/2014,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,1889.946,2,0.2,51.4764,3779.892,0.027236969
CA-2016-114104,20/11/2016,24/11/2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,1879.96,2,0,6.8714,3759.92,0.003655078
CA-2016-114104,20/11/2016,24/11/2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,1879.96,7,0,236.2325,13159.72,0.125658259
CA-2016-162733,11/05/2016,12/05/2016,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,1875.258,1,0,2.691,1875.258,0.001435003
CA-2015-119697,28/12/2015,31/12/2015,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,1871.88,2,0.2,1.3596,3743.76,0.000726329
CA-2016-154508,16/11/2016,20/11/2016,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,1856.19,5,0,13.348,9280.95,0.007191074
CA-2016-113817,07/11/2016,11/11/2016,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,1819.86,2,0.2,9.688,3639.72,0.005323486
CA-2014-139892,08/09/2014,12/09/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,1805.88,3,0.2,2.7324,5417.64,0.001513057
CA-2014-139892,08/09/2014,12/09/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,1801.632,8,0.4,-1359.992,14413.056,-0.754866699
CA-2014-139892,08/09/2014,12/09/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,1801.632,3,0.2,-58.6347,5404.896,-0.032545326
CA-2014-139892,08/09/2014,12/09/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1801.632,9,0.3,-24.858,16214.688,-0.01379749
CA-2014-139892,08/09/2014,12/09/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,1799.994,6,0.2,6.8136,10799.964,0.003785346
CA-2014-139892,08/09/2014,12/09/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,1799.97,5,0.8,-453.849,8999.85,-0.252142536
CA-2014-139892,08/09/2014,12/09/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,1799.97,3,0.2,8.9985,5399.91,0.00499925
CA-2014-118962,05/08/2014,09/08/2014,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",1799.75,3,0,9.8418,5399.25,0.005468426
CA-2014-118962,05/08/2014,09/08/2014,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,1793.98,2,0,53.2608,3587.96,0.029688625
CA-2014-118962,05/08/2014,09/08/2014,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",1793.98,7,0.2,21.259,12557.86,0.011850188
US-2014-100853,14/09/2014,19/09/2014,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,1793.98,2,0.8,-131.12,3587.96,-0.073088886
US-2014-100853,14/09/2014,19/09/2014,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,1781.682,4,0.2,6.552,7126.728,0.003677424
US-2017-152366,21/04/2017,25/04/2017,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Houston,Texas,77036,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",1779.9,4,0.8,-243.16,7119.6,-0.136614417
US-2015-101511,21/11/2015,23/11/2015,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",1747.25,7,0.3,-11.3372,12230.75,-0.006488596
US-2015-101511,21/11/2015,23/11/2015,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,1740.06,5,0.2,-3.7715,8700.3,-0.002167454
CA-2015-137225,15/12/2015,19/12/2015,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",1737.18,1,0,1.4104,1737.18,0.000811891
